"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20210521","수인선","남동인더스파크","2291","2582","20210524"
"20210521","3호선","남부터미널(예술의전당)","31016","31993","20210524"
"20210521","7호선","남성","11587","10633","20210524"
"20210521","경부선","남영","9611","9963","20210524"
"20210521","경춘선","남춘천","2516","2452","20210524"
"20210521","4호선","남태령","1268","1041","20210524"
"20210521","8호선","남한산성입구(성남법원.검찰청)","13854","12355","20210524"
"20210521","7호선","내방","14730","14999","20210524"
"20210521","9호선","노들","4571","3775","20210524"
"20210521","경부선","노량진","8660","8693","20210524"
"20210521","9호선","노량진","26320","25452","20210524"
"20210521","4호선","노원","19399","22065","20210524"
"20210521","7호선","노원","20052","21590","20210524"
"20210521","3호선","녹번","15541","14033","20210524"
"20210521","6호선","녹사평(용산구청)","5339","5227","20210524"
"20210521","경원선","녹양","4708","4477","20210524"
"20210521","경원선","녹천","4650","3942","20210524"
"20210521","7호선","논현","21248","23005","20210524"
"20210521","경의선","능곡","3871","3520","20210524"
"20210521","8호선","단대오거리","10711","10215","20210524"
"20210521","수인선","달월","95","68","20210524"
"20210521","5호선","답십리","16182","14748","20210524"
"20210521","4호선","당고개","12944","11852","20210524"
"20210521","9호선","당산","18526","18144","20210524"
"20210521","2호선","당산","19760","23035","20210524"
"20210521","경부선","당정","6411","6136","20210524"
"20210521","일산선","대곡","1907","1477","20210524"
"20210521","과천선","대공원","2892","3031","20210524"
"20210521","2호선","대림(구로구청)","24878","25593","20210524"
"20210521","7호선","대림(구로구청)","7951","7998","20210524"
"20210521","분당선","대모산입구","3518","3286","20210524"
"20210521","경부선","대방","13149","13390","20210524"
"20210521","경춘선","대성리","499","452","20210524"
"20210521","안산선","대야미","4955","4422","20210524"
"20210521","3호선","대청","10174","9199","20210524"
"20210521","3호선","대치","11058","11449","20210524"
"20210521","일산선","대화","13425","10457","20210524"
"20210521","6호선","대흥(서강대앞)","8610","8756","20210524"
"20210521","경원선","덕계","3030","2737","20210524"
"20210521","중앙선","덕소","5737","5707","20210524"
"20210521","경원선","덕정","5795","5495","20210524"
"20210521","분당선","도곡","6888","6783","20210524"
"20210521","3호선","도곡","5801","5794","20210524"
"20210521","중앙선","도농","10122","9350","20210524"
"20210521","2호선","도림천","1471","1541","20210524"
"20210521","경원선","도봉","6107","5797","20210524"
"20210521","경원선","도봉산","7371","4581","20210524"
"20210521","7호선","도봉산","9266","10713","20210524"
"20210521","중앙선","도심","2466","1941","20210524"
"20210521","경인선","도원","3463","3508","20210524"
"20210521","경인선","도화","4323","4056","20210524"
"20210521","3호선","독립문","7364","7218","20210524"
"20210521","6호선","독바위","2789","2863","20210524"
"20210521","경부선","독산","16892","17890","20210524"
"20210521","6호선","돌곶이","9379","8791","20210524"
"20210521","1호선","동대문","10995","10426","20210524"
"20210521","4호선","동대문","20728","21312","20210524"
"20210521","2호선","동대문역사문화공원(DDP)","11922","13308","20210524"
"20210521","5호선","동대문역사문화공원(DDP)","2811","3412","20210524"
"20210521","4호선","동대문역사문화공원(DDP)","14433","13630","20210524"
"20210521","3호선","동대입구","7626","8015","20210524"
"20210521","경원선","동두천","2154","2317","20210524"
"20210521","경원선","동두천중앙","3160","3105","20210524"
"20210521","6호선","동묘앞","8024","8156","20210524"
"20210521","1호선","동묘앞","7857","8155","20210524"
"20210521","경인선","동암","15466","15766","20210524"
"20210521","경인선","동인천","14190","13407","20210524"
"20210521","9호선","동작(현충원)","1884","1417","20210524"
"20210521","4호선","동작(현충원)","2550","2743","20210524"
"20210521","경부선","두정","6054","6068","20210524"
"20210521","5호선","둔촌동","9032","8818","20210524"
"20210521","9호선2~3단계","둔촌오륜","1280","1114","20210524"
"20210521","9호선","등촌","11610","11102","20210524"
"20210521","공항철도 1호선","디지털미디어시티","13959","12609","20210524"
"20210521","6호선","디지털미디어시티","13925","15128","20210524"
"20210521","경의선","디지털미디어시티","2576","2396","20210524"
"20210521","2호선","뚝섬","22515","24212","20210524"
"20210521","7호선","뚝섬유원지","8384","8097","20210524"
"20210521","5호선","마곡","10598","10621","20210524"
"20210521","공항철도 1호선","마곡나루(서울식물원)","7999","7466","20210524"
"20210521","9호선","마곡나루(서울식물원)","11344","11345","20210524"
"20210521","일산선","마두","7716","8143","20210524"
"20210521","7호선","마들","12906","12055","20210524"
"20210521","경춘선","마석","3989","3992","20210524"
"20210521","5호선","마장","5652","5253","20210524"
"20210521","5호선","마천","6515","6327","20210524"
"20210521","5호선","마포","14773","15522","20210524"
"20210521","6호선","마포구청","14465","12683","20210524"
"20210521","중앙선","망우","7649","7570","20210524"
"20210521","6호선","망원","14529","15766","20210524"
"20210521","경원선","망월사","7805","7916","20210524"
"20210521","분당선","망포","14696","13673","20210524"
"20210521","분당선","매교","3031","3097","20210524"
"20210521","3호선","매봉","12668","12151","20210524"
"20210521","분당선","매탄권선","5065","4816","20210524"
"20210521","7호선","먹골","10546","10319","20210524"
"20210521","7호선","면목","15954","15599","20210524"
"20210521","4호선","명동","16903","17512","20210524"
"20210521","5호선","명일","8729","9056","20210524"
"20210521","경부선","명학","9249","9108","20210524"
"20210521","8호선","모란","4282","3365","20210524"
"20210521","분당선","모란","19939","19746","20210524"
"20210521","5호선","목동","17327","18942","20210524"
"20210521","8호선","몽촌토성(평화의문)","6078","6212","20210524"
"20210521","3호선","무악재","3926","3899","20210524"
"20210521","2호선","문래","22196","22779","20210524"
"20210521","경의선","문산","5186","5138","20210524"
"20210521","8호선","문정","22280","23497","20210524"
"20210521","분당선","미금","15755","16427","20210524"
"20210521","5호선","미사","15053","15207","20210524"
"20210521","4호선","미아(서울사이버대학)","15513","15050","20210524"
"20210521","4호선","미아사거리","28496","27657","20210524"
"20210521","안산선","반월","4301","4069","20210524"
"20210521","7호선","반포","5966","5675","20210524"
"20210521","5호선","발산","19867","20854","20210524"
"20210521","2호선","방배","17021","17807","20210524"
"20210521","5호선","방이","7124","7372","20210524"
"20210521","경원선","방학","9797","9657","20210524"
"20210521","5호선","방화","6875","6448","20210524"
"20210521","장항선","배방","1093","1015","20210524"
"20210521","경의선","백마","7142","6895","20210524"
"20210521","일산선","백석","10014","10271","20210524"
"20210521","경춘선","백양리","73","84","20210524"
"20210521","경인선","백운","7358","7295","20210524"
"20210521","6호선","버티고개","2367","2203","20210524"
"20210521","과천선","범계","25894","26060","20210524"
"20210521","경춘선","별내","3106","3021","20210524"
"20210521","경부선","병점","14656","14346","20210524"
"20210521","7호선","보라매","10096","9941","20210524"
"20210521","6호선","보문","7442","6679","20210524"
"20210521","우이신설선","보문","1448","1496","20210524"
"20210521","경원선","보산","1830","1473","20210524"
"20210521","분당선","보정","2592","2187","20210524"
"20210521","분당선","복정","1","0","20210524"
"20210521","8호선","복정","11538","9902","20210524"
"20210521","장항선","봉명","1274","1178","20210524"
"20210521","9호선2~3단계","봉은사","15038","15324","20210524"
"20210521","2호선","봉천","24407","22546","20210524"
"20210521","6호선","봉화산(서울의료원)","8956","8422","20210524"
"20210521","경인선","부개","8801","8111","20210524"
"20210521","경강선","부발","2285","1762","20210524"
"20210521","경인선","부천","33304","33977","20210524"
"20210521","7호선","부천시청","12856","12706","20210524"
"20210521","7호선","부천종합운동장","4700","4065","20210524"
"20210521","경인선","부평","31123","33978","20210524"
"20210521","7호선","부평구청","12004","9776","20210524"
"20210521","우이신설선","북한산보국문","6075","5764","20210524"
"20210521","우이신설선","북한산우이","2584","2311","20210524"
"20210521","6호선","불광","4436","4278","20210524"
"20210521","3호선","불광","16623","17496","20210524"
"20210521","7호선","사가정","16708","16740","20210524"
"20210521","4호선","사당","23033","21550","20210524"
"20210521","2호선","사당","40244","40977","20210524"
"20210521","경춘선","사릉","3521","3439","20210524"
"20210521","수인선","사리","4175","3827","20210524"
